Type,Rating,Latitude,Longitude,Year,Magnitude,Mass,VEI
Volcano,1,14.95,-24.35,1847.0,,,2.0
Volcano,1,37.734,15.004000000000001,1929.0,,,2.0
Volcano,1,-39.42,-71.93,1963.0,,,2.0
Volcano,1,-7.93,112.30799999999999,1848.0,,,2.0
Volcano,1,-4.271,152.203,1850.0,,,2.0
Volcano,1,-7.2,109.92,1928.0,,,2.0
Volcano,1,36.4,138.53,1911.0,,,2.0
Volcano,1,36.4,138.53,1911.0,,,2.0
Volcano,1,-15.4,167.83,1870.0,,,2.0
Volcano,1,42.53,140.83,1910.0,,,2.0
Volcano,1,31.93,130.87,1896.0,,,2.0
Volcano,1,-5.056,150.108,1895.0,,,2.0
Volcano,1,31.93,130.87,1895.0,,,2.0
Volcano,1,-4.649,145.964,1895.0,,,2.0
Volcano,1,-8.107999999999999,112.92,1895.0,,,2.0
Volcano,1,37.73,140.25,1893.0,,,2.0
Volcano,1,-19.75,-175.07,1892.0,,,2.0
Volcano,1,0.6859999999999999,99.539,1892.0,,,2.0
Volcano,1,-9.2,149.07,1890.0,,,2.0
Volcano,1,0.32,127.4,1890.0,,,2.0
Volcano,1,3.138,125.491,1889.0,,,2.0
Volcano,1,53.42,-168.13,1878.0,,,2.0
Volcano,1,38.789,15.213,1879.0,,,2.0
Volcano,1,-11.75,43.38,1883.0,,,2.0
Volcano,1,-38.12,176.5,1886.0,,,2.0
Volcano,1,-10.38,165.8,1897.0,,,2.0
Volcano,1,14.002,120.993,1874.0,,,2.0
Volcano,1,-4.1,145.061,1899.0,,,2.0
Volcano,1,40.821,14.425999999999998,1905.0,,,2.0
Volcano,1,-8.107999999999999,112.92,1909.0,,,2.0
Volcano,1,4.203,9.17,1909.0,,,2.0
Volcano,1,-8.53,122.775,1907.0,,,2.0
Volcano,1,12.88,40.57,1907.0,,,2.0
Volcano,1,2.28,125.425,1871.0,,,2.0
Volcano,1,-13.612,-172.525,1905.0,,,2.0
Volcano,1,-11.75,43.38,1904.0,,,2.0
Volcano,1,36.4,138.53,1900.0,,,2.0
Volcano,1,-7.542000000000001,110.44200000000001,1902.0,,,2.0
Volcano,1,9.203,124.67299999999999,1871.0,,,2.0
Volcano,1,0.8,127.325,1871.0,,,2.0
Volcano,1,7.67,124.5,1873.0,,,2.0
Volcano,1,37.62,140.28,1900.0,,,2.0
Volcano,1,31.93,130.87,1900.0,,,2.0
Volcano,1,30.48,140.32,1939.0,,,2.0
Volcano,1,-7.2,109.92,1847.0,,,2.0
Volcano,1,14.472999999999999,-90.88,2018.0,,,2.0
Volcano,1,1.358,124.85799999999999,1958.0,,,2.0
Volcano,1,-33.62,-76.83,1839.0,,,2.0
Volcano,1,32.1,139.85,1952.0,,,2.0
Volcano,1,13.257,123.685,1947.0,,,2.0
Volcano,1,32.88,131.1,1957.0,,,2.0
Volcano,1,34.73,139.38,1957.0,,,2.0
Volcano,1,53.13,-168.68,1957.0,,,2.0
Volcano,1,36.4,138.53,1947.0,,,2.0
Volcano,1,-7.2,109.92,1826.0,,,2.0
Volcano,1,-3.6,144.85,1954.0,,,2.0
Volcano,1,0.8,127.325,1838.0,,,2.0
Volcano,1,-8.54,123.59,1948.0,,,2.0
Volcano,1,-3.52,102.62,1833.0,,,2.0
Volcano,1,2.32,-76.4,1949.0,,,2.0
Volcano,1,32.88,131.1,1953.0,,,2.0
Volcano,1,32.1,139.85,1953.0,,,2.0
Volcano,1,32.88,131.1,1826.0,,,2.0
Volcano,1,32.1,139.85,1953.0,,,2.0
Volcano,1,37.734,15.004000000000001,1832.0,,,2.0
Volcano,1,36.4,138.53,1950.0,,,2.0
Volcano,1,-7.13,107.83,1829.0,,,2.0
Volcano,1,53.255,158.83,1827.0,,,2.0
Volcano,1,32.1,139.85,1952.0,,,2.0
Volcano,1,53.255,158.83,1827.0,,,2.0
Volcano,1,-9.02,157.95,1951.0,,,2.0
Volcano,1,32.1,139.85,1952.0,,,2.0
Volcano,1,-8.107999999999999,112.92,1946.0,,,2.0
Volcano,1,32.1,139.85,1952.0,,,2.0
Volcano,1,-16.829,168.53599999999997,1958.0,,,2.0
Volcano,1,42.53,140.83,1944.0,,,2.0
Volcano,1,34.08,139.53,1940.0,,,2.0
Volcano,1,40.821,14.425999999999998,1813.0,,,2.0
Volcano,1,-2.7510000000000003,35.902,1940.0,,,2.0
Volcano,1,36.4,138.53,1941.0,,,2.0
Volcano,1,-8.107999999999999,112.92,1941.0,,,2.0
Volcano,1,-8.107999999999999,112.92,1963.0,,,2.0
Volcano,1,40.821,14.425999999999998,1944.0,,,2.0
Volcano,1,32.88,131.1,1816.0,,,2.0
Volcano,1,-8.058,114.242,1817.0,,,2.0
Volcano,1,0.8,127.325,1962.0,,,2.0
Volcano,1,0.8,127.325,1840.0,,,2.0
Volcano,1,54.52,-164.65,1820.0,,,2.0
Volcano,1,-7.2,109.92,1944.0,,,2.0
Volcano,1,-8.107999999999999,112.92,1946.0,,,2.0
Volcano,1,31.58,130.67,1946.0,,,2.0
Volcano,1,36.4,138.53,1961.0,,,2.0
Volcano,1,-4.525,129.871,1820.0,,,2.0
Volcano,1,42.53,140.83,1944.0,,,2.0
Volcano,1,38.789,15.213,1944.0,,,2.0
Volcano,1,34.73,139.38,1953.0,,,1.0
Volcano,1,38.65,-28.08,1800.0,,,1.0
Volcano,1,19.425,-155.292,2018.0,,,1.0
Volcano,1,19.425,-155.292,2018.0,,,1.0
Volcano,1,13.257,123.685,2006.0,,,1.0
Volcano,1,-7.2,109.92,1964.0,,,1.0
Volcano,1,17.32,121.1,1952.0,,,1.0
Volcano,1,63.93,-22.1,1151.0,,,1.0
Volcano,1,-1.52,29.25,2002.0,,,1.0
Volcano,1,-38.12,176.5,1903.0,,,1.0
Volcano,1,-7.542000000000001,110.44200000000001,2006.0,,,1.0
Volcano,1,14.380999999999998,-90.601,2010.0,,,1.0
Volcano,1,-5.52,148.121,1972.0,,,1.0
Volcano,1,-8.67,122.45,2004.0,,,1.0
Volcano,1,37.734,15.004000000000001,1329.0,,,1.0
Volcano,1,-7.2,109.92,1939.0,,,1.0
Volcano,1,-5.52,148.121,1974.0,,,1.0
Volcano,1,15.13,120.35,1993.0,,,1.0
Volcano,1,-6.102,105.42299999999999,1993.0,,,1.0
Volcano,1,-7.32,107.73,1923.0,,,1.0
Volcano,1,15.13,120.35,1992.0,,,1.0
Volcano,1,64.27,-16.65,1927.0,,,1.0
Volcano,1,2.78,125.48,1992.0,,,1.0
Volcano,1,1.358,124.792,1991.0,,,1.0
Volcano,1,37.734,15.004000000000001,1928.0,,,1.0
Volcano,1,32.75,130.3,1991.0,,,1.0
Volcano,1,64.63,-17.53,1729.0,,,1.0
Volcano,1,41.8,141.17,1846.0,,,1.0
Volcano,1,64.63,-17.53,1726.0,,,1.0
Volcano,1,36.4,138.53,1721.0,,,1.0
Volcano,1,-8.54,123.59,1983.0,,,1.0
Volcano,1,-1.4080000000000001,29.2,1938.0,,,1.0
Volcano,1,36.4,138.53,1938.0,,,1.0
Volcano,1,32.75,130.3,1993.0,,,1.0
Volcano,1,-0.171,-78.598,1993.0,,,1.0
Volcano,1,-38.12,176.5,1917.0,,,1.0
Volcano,1,36.22,137.58,1995.0,,,1.0
Volcano,1,37.734,15.004000000000001,1985.0,,,1.0
Volcano,1,2.78,125.48,1997.0,,,1.0
Volcano,1,-1.52,29.25,1977.0,,,1.0
Volcano,1,65.73,-16.78,1977.0,,,1.0
Volcano,1,-8.107999999999999,112.92,1950.0,,,1.0
Volcano,1,32.88,131.1,1994.0,,,1.0
Volcano,1,36.4,138.53,1913.0,,,1.0
Volcano,1,-7.2,109.92,1979.0,,,1.0
Volcano,1,19.023,-98.62200000000001,1919.0,,,1.0
Volcano,1,-11.75,43.38,1977.0,,,0.0
Volcano,1,-21.38,-175.65,1907.0,,,0.0
Volcano,1,19.425,-155.292,1975.0,,,0.0
Volcano,1,17.37,-62.8,1843.0,,,0.0
Volcano,1,19.425,-155.292,1840.0,,,0.0
Volcano,1,19.692,-155.87,1784.0,,,0.0
Volcano,1,-15.6,-175.63,1853.0,,,0.0
Volcano,1,-7.93,112.30799999999999,1875.0,,,0.0
Volcano,1,-8.51,124.148,1953.0,,,0.0
Volcano,1,38.65,-28.08,1757.0,,,0.0
Volcano,1,19.692,-155.87,1800.0,,,0.0
Volcano,1,19.425,-155.292,1823.0,,,0.0
Volcano,1,19.475,-155.608,1877.0,,,0.0
Volcano,1,-2.38,147.35,1953.0,,,0.0
Volcano,1,19.475,-155.608,1919.0,,,0.0
Volcano,1,,,,,,
Volcano,1,60.48,-152.75,-1550.0,,,
Volcano,1,-2.38,147.35,-150.0,,,
Volcano,1,37.734,15.004000000000001,-141.0,,,
Volcano,1,15.63,44.08,200.0,,,
Volcano,1,59.37,-153.42,350.0,,,
Volcano,1,-6.102,105.42299999999999,416.0,,,
Volcano,1,15.63,44.08,500.0,,,
Volcano,1,13.735999999999999,-89.286,590.0,,,
Volcano,1,63.63,-19.05,950.0,,,
Volcano,1,36.404,25.396,1050.0,,,
Volcano,1,37.734,15.004000000000001,1169.0,,,
Volcano,1,37.734,15.004000000000001,1169.0,,,
Volcano,1,8.975,39.93,1250.0,,,
Volcano,1,40.73,13.897,1302.0,,,
Volcano,1,11.825999999999999,-85.96799999999999,1570.0,,,
Volcano,1,25.32,98.47,1609.0,,,
Volcano,1,11.28,41.63,1631.0,,,
Volcano,1,27.85,128.25,1664.0,,,
Volcano,1,14.02,42.75,1679.0,,,
Volcano,1,40.821,14.425999999999998,1690.0,,,
Volcano,1,37.734,15.004000000000001,1693.0,,,
Volcano,1,36.404,25.396,1707.0,,,
Volcano,1,40.821,14.425999999999998,1714.0,,,
Volcano,1,55.12,-128.9,1730.0,,,
Volcano,1,31.58,130.67,1780.0,,,
Volcano,1,-15.78,-71.85,1784.0,,,
Volcano,1,-7.13,107.83,1800.0,,,
Volcano,1,19.67,145.4,1819.0,,,
Volcano,1,-5.83,154.98,1825.0,,,
Volcano,1,-4.525,129.871,1835.0,,,
Volcano,1,4.914,96.329,1837.0,,,
Volcano,1,16.05,-61.67,1843.0,,,
Volcano,1,-38.82,176.0,1846.0,,,
Volcano,1,54.75,-163.97,1856.0,,,
Volcano,1,-5.5889999999999995,147.875,1857.0,,,
Volcano,1,36.57,137.6,1858.0,,,
Volcano,1,36.57,137.6,1858.0,,,
Volcano,1,64.42,-17.33,1860.0,,,
Volcano,1,-19.52,169.425,1863.0,,,
Volcano,1,37.734,15.004000000000001,1868.0,,,
Volcano,1,40.821,14.425999999999998,1873.0,,,
Volcano,1,13.257,123.685,1875.0,,,
Volcano,1,-19.52,169.425,1878.0,,,
Volcano,1,-6.102,105.42299999999999,1883.0,,,
Volcano,1,-6.102,105.42299999999999,1884.0,,,
Volcano,1,8.158,39.13,1900.0,,,
Volcano,1,-16.68,168.37,1901.0,,,
Volcano,1,14.82,-61.17,1902.0,,,
Volcano,1,14.82,-61.17,1902.0,,,
Volcano,1,-11.75,43.38,1903.0,,,
Volcano,1,-13.612,-172.525,1907.0,,,
Volcano,1,-38.82,176.0,1910.0,,,
Volcano,1,10.0,-61.0,1911.0,,,
Volcano,1,-37.52,177.18,1914.0,,,
Volcano,1,-15.4,167.83,1914.0,,,
Volcano,1,3.138,125.491,1919.0,,,
Volcano,1,37.12,139.97,1919.0,,,
Volcano,1,37.12,139.97,1921.0,,,
Volcano,1,-6.77,107.6,1923.0,,,
Volcano,1,-8.32,121.708,1927.0,,,
Volcano,1,-6.102,105.42299999999999,1928.0,,,
Volcano,1,-7.542000000000001,110.44200000000001,1932.0,,,
Volcano,1,35.22,139.02,1933.0,,,
Volcano,1,45.373999999999995,-121.694,1934.0,,,
Volcano,1,37.6,140.08,1938.0,,,
Volcano,1,36.53,139.18,1947.0,,,
Volcano,1,12.98,-87.57,1951.0,,,
Volcano,1,35.22,139.02,1951.0,,,
Volcano,1,35.22,139.02,1952.0,,,
Volcano,1,35.22,139.02,1953.0,,,
Volcano,1,-39.28,175.57,1953.0,,,
Volcano,1,38.789,15.213,1954.0,,,
Volcano,1,36.57,137.6,1954.0,,,
Volcano,1,9.203,124.67299999999999,1954.0,,,
Volcano,1,32.75,130.3,1957.0,,,
Volcano,1,43.68,142.88,1958.0,,,
Volcano,1,36.57,137.6,1961.0,,,
Volcano,1,43.68,142.88,1961.0,,,
Volcano,1,-7.542000000000001,110.44200000000001,1962.0,,,
Volcano,1,38.73,140.73,1969.0,,,
Volcano,1,40.827,14.139000000000001,1970.0,,,
Volcano,1,36.62,138.55,1971.0,,,
Volcano,1,35.22,139.02,1972.0,,,
Volcano,1,-45.9,-72.97,1973.0,,,
Volcano,1,36.62,138.55,1976.0,,,
Volcano,1,-6.77,107.6,1978.0,,,
Volcano,1,-8.54,123.59,1979.0,,,
Volcano,1,45.373999999999995,-121.694,1980.0,,,
Volcano,1,13.257,123.685,1981.0,,,
Volcano,1,52.68,158.3,1981.0,,,
Volcano,1,6.25,10.5,1984.0,,,
Volcano,1,35.9,137.48,1984.0,,,
Volcano,1,39.97,140.77,1986.0,,,
Volcano,1,-8.51,124.148,1987.0,,,
Volcano,1,39.97,140.77,1988.0,,,
Volcano,1,32.88,131.1,1989.0,,,
Volcano,1,31.93,130.87,1989.0,,,
Volcano,1,-4.271,152.203,1990.0,,,
Volcano,1,-1.52,29.25,1990.0,,,
Volcano,1,-7.93,112.30799999999999,1990.0,,,
Volcano,1,52.453,158.195,1991.0,,,
Volcano,1,-7.2,109.92,1992.0,,,
Volcano,1,-7.125,128.675,1993.0,,,
Volcano,1,19.425,-155.292,1993.0,,,
Volcano,1,15.13,120.35,1993.0,,,
Volcano,1,2.92,-76.05,1994.0,,,
Volcano,1,-8.758,121.83,1995.0,,,
Volcano,1,6.12,124.89200000000001,1995.0,,,
Volcano,1,11.446,-85.515,1996.0,,,
Volcano,1,40.65,140.88,1997.0,,,
Volcano,1,37.62,140.28,1997.0,,,
Volcano,1,32.88,131.1,1997.0,,,
Volcano,1,16.72,-62.18,1997.0,,,
Volcano,1,19.425,-155.292,1998.0,,,
Volcano,1,-7.93,112.30799999999999,1998.0,,,
Volcano,1,12.702,-87.00399999999999,1998.0,,,
Volcano,1,19.425,-155.292,2000.0,,,
Volcano,1,38.789,15.213,2002.0,,,
Volcano,1,-11.75,43.38,2005.0,,,
Volcano,1,-29.27,-177.92,2006.0,,,
Volcano,1,2.92,-76.05,2007.0,,,
Volcano,1,-6.72,106.73,2007.0,,,
Volcano,1,15.7,41.742,2007.0,,,
Volcano,1,-42.833,-72.646,2008.0,,,
Volcano,1,2.92,-76.05,2008.0,,,
Volcano,1,60.48,-152.75,2009.0,,,
Volcano,1,19.425,-155.292,2009.0,,,
Volcano,1,16.708,145.78,2010.0,,,
Volcano,1,3.17,98.39200000000001,2010.0,,,
Volcano,1,-7.542000000000001,110.44200000000001,2010.0,,,
Volcano,1,-7.942,112.95,2010.0,,,
Volcano,1,-7.542000000000001,110.44200000000001,2011.0,,,
Volcano,1,31.93,130.87,2011.0,,,
Volcano,1,2.78,125.48,2011.0,,,
Volcano,1,63.63,-19.05,2011.0,,,
Volcano,1,1.358,124.792,2011.0,,,
Volcano,1,19.425,-155.292,2012.0,,,
Volcano,1,19.425,-155.292,2012.0,,,
Volcano,1,55.83,160.33,2012.0,,,
Volcano,1,-7.542000000000001,110.44200000000001,2013.0,,,
Volcano,1,-8.32,121.708,2013.0,,,
Volcano,1,13.257,123.685,2013.0,,,
Volcano,1,-16.355,-70.903,2013.0,,,
Volcano,1,31.58,130.67,2013.0,,,
Volcano,1,-38.12,176.5,2013.0,,,
Volcano,1,3.17,98.39200000000001,2014.0,,,
Volcano,1,-7.93,112.30799999999999,2014.0,,,
Volcano,1,19.425,-155.292,2014.0,,,
Volcano,1,14.95,-24.35,2014.0,,,
Volcano,1,0.8,127.325,2014.0,,,
Volcano,1,3.17,98.39200000000001,2015.0,,,
Volcano,1,-41.326,-72.61399999999999,2015.0,,,
Volcano,1,2.78,125.48,2015.0,,,
Volcano,1,3.17,98.39200000000001,2015.0,,,
Volcano,1,-38.12,176.5,2015.0,,,
Volcano,1,3.17,98.39200000000001,2016.0,,,
Volcano,1,3.17,98.39200000000001,2016.0,,,
Volcano,1,44.43,-110.67,2016.0,,,
Volcano,1,-8.42,116.47,2016.0,,,
Volcano,1,32.88,131.1,2016.0,,,
Volcano,1,37.734,15.004000000000001,2017.0,,,
Volcano,1,-7.2,109.92,2017.0,,,
Volcano,1,40.827,14.139000000000001,2017.0,,,
Volcano,1,-15.4,167.83,2017.0,,,
Volcano,1,-7.542000000000001,110.44200000000001,2017.0,,,
Volcano,1,3.17,98.39200000000001,2017.0,,,
Volcano,1,-3.62,144.62,2018.0,,,
Volcano,1,13.257,123.685,2018.0,,,
Volcano,1,36.62,138.55,2018.0,,,
Volcano,1,-3.62,144.62,2018.0,,,
Volcano,1,-8.058,114.242,2018.0,,,
Earthquake,5,38.297,142.373,2011,9.1,,
Earthquake,5,3.295,95.98200000000001,2004,9.1,,
Earthquake,5,-36.122,-72.898,2010,8.8,,
Earthquake,5,51.251000000000005,178.715,1965,8.7,,
Earthquake,5,2.085,97.10799999999999,2005,8.6,,
Earthquake,5,2.327,93.06299999999999,2012,8.6,,
Earthquake,4,-16.265,-73.641,2001,8.4,,
Earthquake,4,-4.438,101.367,2007,8.4,,
Earthquake,4,54.891999999999996,153.221,2013,8.3,,
Earthquake,4,46.592,153.266,2006,8.3,,
Earthquake,4,-31.5729,-71.6744,2015,8.3,,
Earthquake,4,43.773,147.321,1994,8.3,,
Earthquake,4,41.815,143.91,2003,8.3,,
Earthquake,4,40.86,143.435,1968,8.2,,
Earthquake,4,-19.6097,-70.7691,2014,8.2,,
Earthquake,4,-13.841,-67.553,1994,8.2,,
Earthquake,4,0.802,92.463,2012,8.2,,
Earthquake,4,-0.8909999999999999,136.952,1996,8.2,,
Earthquake,4,-52.341,160.56799999999998,1989,8.2,,
Earthquake,4,-2.608,125.95200000000001,1965,8.2,,
Earthquake,4,-8.466000000000001,157.043,2007,8.1,,
Earthquake,4,-10.665,-78.22800000000001,1966,8.1,,
Earthquake,4,-62.876999999999995,149.52700000000002,1998,8.1,,
Earthquake,4,-4.817,153.172,1971,8.1,,
Earthquake,4,-49.312,161.345,2004,8.1,,
Earthquake,4,-15.489,-172.095,2009,8.1,,
Earthquake,4,46.243,154.524,2007,8.1,,
Earthquake,4,6.405,126.64,1972,8.0,,
Earthquake,4,51.52,-174.77599999999998,1986,8.0,,
Earthquake,4,-3.98,152.16899999999998,2000,8.0,,
Earthquake,4,-28.427,-177.657,1976,8.0,,
Earthquake,4,-5.524,153.85,1971,8.0,,
Earthquake,4,-1.597,-72.532,1970,8.0,,
Earthquake,4,-33.135,-71.87100000000001,1985,8.0,,
Earthquake,4,-10.799000000000001,165.114,2013,8.0,,
Earthquake,4,-23.34,-70.294,1995,8.0,,
Earthquake,4,19.055,-104.205,1995,8.0,,
Earthquake,4,-13.386,-76.60300000000001,2007,8.0,,
Earthquake,4,-20.187,-174.123,2006,8.0,,
Earthquake,4,18.19,-102.53299999999999,1985,8.0,,
Earthquake,3,-6.59,155.054,1975,7.9,,
Earthquake,3,-2.625,100.84100000000001,2007,7.9,,
Earthquake,3,31.002,103.322,2008,7.9,,
Earthquake,3,-4.5049,153.5216,2016,7.9,,
Earthquake,3,-12.525,165.916,1980,7.9,,
Earthquake,3,0.7290000000000001,119.931,1996,7.9,,
Earthquake,3,-1.679,136.04,1979,7.9,,
Earthquake,3,35.997,-17.649,1975,7.9,,
Earthquake,3,41.43,142.864,1968,7.9,,
Earthquake,3,51.8486,178.7352,2014,7.9,,
Earthquake,3,-7.1370000000000005,122.589,1996,7.9,,
Earthquake,3,51.56399999999999,-177.632,1996,7.9,,
Earthquake,3,-4.721,102.087,2000,7.9,,
Earthquake,3,-9.183,-78.737,1970,7.9,,
Earthquake,3,6.2620000000000005,124.023,1976,7.9,,
Earthquake,3,-11.085,118.464,1977,7.9,,
Earthquake,3,58.678999999999995,-142.786,1987,7.9,,
Earthquake,3,44.663000000000004,149.3,1995,7.9,,
Earthquake,3,-13.802,97.45299999999999,2000,7.9,,
Earthquake,3,63.516999999999996,-147.444,2002,7.9,,
Earthquake,3,36.281,141.111,2011,7.9,,
Earthquake,3,2.383,97.04799999999999,2010,7.8,,
Earthquake,3,-5.496,151.781,2000,7.8,,
Earthquake,3,-45.762,166.562,2009,7.8,,
Earthquake,3,54.841,162.035,1997,7.8,,
Earthquake,3,35.946,90.541,2001,7.8,,
Earthquake,3,-8.48,121.896,1992,7.8,,
Earthquake,3,52.99,-167.739,1965,7.8,,
Earthquake,3,-25.996,-177.514,2007,7.8,,
Earthquake,3,-10.477,112.835,1994,7.8,,
Earthquake,3,-12.091,166.55200000000002,1966,7.8,,
Earthquake,3,-3.487,100.08200000000001,2010,7.8,,
Earthquake,3,-12.517000000000001,166.382,2009,7.8,,
Earthquake,3,36.033,-10.613,1969,7.8,,
Earthquake,3,-10.6787,161.3214,2016,7.8,,
Earthquake,3,-5.233,153.102,2000,7.8,,
Earthquake,3,40.525,143.41899999999998,1994,7.8,,
Earthquake,3,56.953,-143.032,1988,7.8,,
Earthquake,3,-42.7358,173.0499,2016,7.8,,
Earthquake,3,51.146,178.65,2003,7.8,,
Earthquake,3,-16.264,-172.467,1975,7.8,,
Earthquake,3,-22.101,-176.77200000000002,1997,7.8,,
Earthquake,3,-19.987000000000002,-69.197,2005,7.8,,
Earthquake,3,27.8386,140.4931,2015,7.8,,
Earthquake,3,0.3819,-79.9218,2016,7.8,,
Earthquake,3,28.2305,84.7314,2015,7.8,,
Earthquake,3,-24.894000000000002,-175.11900000000003,1975,7.8,,
Earthquake,3,1.186,122.85700000000001,1990,7.8,,
Earthquake,3,-4.9521,94.3299,2016,7.8,,
Earthquake,3,52.788000000000004,-132.101,2012,7.8,,
Earthquake,3,-32.601,-71.07600000000001,1971,7.8,,
Earthquake,3,12.982000000000001,144.80100000000002,1993,7.8,,
Earthquake,3,23.419,70.232,2001,7.7,,
Earthquake,3,-22.247,-69.89,2007,7.7,,
Earthquake,3,1.598,-79.358,1979,7.7,,
Earthquake,3,43.233000000000004,145.785,1973,7.7,,
Earthquake,3,-14.921,167.34,1965,7.7,,
Earthquake,3,42.851000000000006,139.197,1993,7.7,,
Earthquake,3,-5.7989999999999995,154.178,1995,7.7,,
Earthquake,3,-23.884,178.495,2002,7.7,,
Earthquake,3,15.679,121.17200000000001,1990,7.7,,
Earthquake,3,13.049000000000001,-88.66,2001,7.7,,
Earthquake,3,-14.96,-173.085,1981,7.7,,
Earthquake,3,53.882,152.886,2008,7.7,,
Earthquake,3,-21.695999999999998,-179.513,2002,7.7,,
Earthquake,3,28.033,61.996,2013,7.7,,
Earthquake,3,18.5429,145.5073,2016,7.7,,
Earthquake,3,-13.005999999999998,166.51,2009,7.7,,
Earthquake,3,-9.283999999999999,107.419,2006,7.7,,
Earthquake,3,26.951,65.5009,2013,7.7,,
Earthquake,3,38.058,144.59,2011,7.7,,
Earthquake,3,-20.5709,-70.4931,2014,7.7,,
Earthquake,3,-12.584000000000001,166.676,1997,7.7,,
Earthquake,3,16.01,-96.59100000000001,1978,7.7,,
Earthquake,3,11.742,-87.34,1992,7.7,,
Earthquake,3,-25.494,-70.55,1966,7.7,,
Earthquake,3,-3.1839999999999997,139.722,1971,7.7,,
Earthquake,3,49.8,145.064,2012,7.7,,
Earthquake,3,38.19,142.028,1978,7.7,,
Earthquake,3,-23.008000000000003,169.9,1995,7.7,,
Earthquake,3,-60.2738,-46.4011,2013,7.7,,
Earthquake,3,23.772,120.98200000000001,1999,7.7,,
Earthquake,3,-14.993,-75.675,1996,7.7,,
Earthquake,3,-28.116999999999997,-176.36700000000002,1986,7.7,,
Earthquake,3,-0.414,132.885,2009,7.7,,
Earthquake,3,22.789,99.611,1988,7.7,,
Earthquake,3,-38.183,-73.232,1975,7.7,,
Earthquake,3,3.752,124.221,1972,7.7,,
Earthquake,3,-2.0709999999999997,124.891,1998,7.7,,
Earthquake,3,2.388,128.49,1966,7.7,,
Earthquake,3,-7.104,155.15200000000002,1975,7.7,,
Earthquake,2,22.338,143.73,2000,7.6,,
Earthquake,2,56.724,-135.85299999999998,1972,7.6,,
Earthquake,2,-18.039,-178.41299999999998,1994,7.6,,
Earthquake,2,-1.105,123.573,2000,7.6,,
Earthquake,2,-16.695999999999998,-172.095,1977,7.6,,
Earthquake,2,44.244,148.862,1978,7.6,,
Earthquake,2,-24.388,-70.161,1987,7.6,,
Earthquake,2,-0.72,99.867,2009,7.6,,
Earthquake,2,-48.786,164.357,1981,7.6,,
Earthquake,2,-12.265,-77.795,1974,7.6,,
Earthquake,2,-15.860999999999999,167.092,1965,7.6,,
Earthquake,2,-5.473,128.131,2006,7.6,,
Earthquake,2,53.113,173.497,1975,7.6,,
Earthquake,2,17.802,-101.647,1985,7.6,,
Earthquake,2,8.337,126.729,1989,7.6,,
Earthquake,2,-60.532,-43.411,2003,7.6,,
Earthquake,2,17.813,-101.27600000000001,1979,7.6,,
Earthquake,2,-22.122,175.16299999999998,1990,7.6,,
Earthquake,2,-10.366,160.819,1988,7.6,,
Earthquake,2,10.811,126.63799999999999,2012,7.6,,
Earthquake,2,10.085,-85.315,2012,7.6,,
Earthquake,2,15.125,147.596,1990,7.6,,
Earthquake,2,-11.2701,162.1481,2014,7.6,,
Earthquake,2,-23.043000000000003,-174.66,2009,7.6,,
Earthquake,2,40.748000000000005,29.864,1999,7.6,,
Earthquake,2,1.514,126.234,1968,7.6,,
Earthquake,2,-2.5980000000000003,68.382,2003,7.6,,
Earthquake,2,16.316,122.06700000000001,1968,7.6,,
Earthquake,2,-4.883,153.58100000000002,1983,7.6,,
Earthquake,2,6.497000000000001,123.48,2010,7.6,,
Earthquake,2,43.3,143.691,1993,7.6,,
Earthquake,2,18.77,-104.104,2003,7.6,,
Earthquake,2,-3.302,142.945,2002,7.6,,
Earthquake,2,-10.012,160.469,1984,7.6,,
Earthquake,2,-1.757,134.297,2002,7.6,,
Earthquake,2,55.958999999999996,163.269,1971,7.6,,
Earthquake,2,50.282,177.959,1965,7.6,,
Earthquake,2,-17.543,-72.077,2001,7.6,,
Earthquake,2,9.685,-83.073,1991,7.6,,
Earthquake,2,-4.539,153.474,2005,7.6,,
Earthquake,2,45.533,151.02100000000002,1991,7.6,,
Earthquake,2,-10.0598,-71.0184,2015,7.6,,
Earthquake,2,-29.539,-176.34,2011,7.6,,
Earthquake,2,34.539,73.58800000000001,2005,7.6,,
Earthquake,2,-43.4029,-73.9395,2016,7.6,,
Earthquake,2,2.005,94.48899999999999,1969,7.6,,
Earthquake,2,4.569,127.306,1969,7.6,,
Earthquake,2,-10.5372,-70.9437,2015,7.6,,
Earthquake,2,60.949,167.08900000000003,2006,7.6,,
Earthquake,2,-16.423,168.21400000000003,1999,7.5,,
Earthquake,2,15.324000000000002,-89.101,1976,7.5,,
Earthquake,2,1.795,126.51899999999999,1986,7.5,,
Earthquake,2,-4.7294,152.5623,2015,7.5,,
Earthquake,2,-2.85,139.35299999999998,1968,7.5,,
Earthquake,2,1.196,122.787,1991,7.5,,
Earthquake,2,55.393,-134.65200000000002,2013,7.5,,
Earthquake,2,-14.464,166.601,1973,7.5,,
Earthquake,2,-5.4624,151.8751,2015,7.5,,
Earthquake,2,7.881,91.936,2010,7.5,,
Earthquake,2,-12.41,166.38099999999997,1980,7.5,,
Earthquake,2,-22.301,170.91099999999997,1998,7.5,,
Earthquake,2,22.013,142.668,2007,7.5,,
Earthquake,2,6.0329999999999995,124.249,2002,7.5,,
Earthquake,2,6.776,123.259,2010,7.5,,
Earthquake,2,5.167000000000001,125.124,1984,7.5,,
